KPM ind_msg latency,UE ID type,gNB,amf_ue_ngap_id,ran_ue_id,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbTotDl,RRU.PrbTotUl
1742088724946864,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088725947103,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088726946988,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088727948875,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088728946254,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088729947967,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088730946990,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088731947127,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088732946629,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088733947433,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088734946525,0,20,1,0,0,0.000000,0.000000,0.000000,60,55,1
1742088735947746,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088736946645,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088737946624,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088738946053,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088739945565,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088740947784,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088741946909,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088742946689,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088743947160,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088744947004,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088745947088,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088746947512,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088747947460,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088748946923,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088749947469,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088750946511,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088751947219,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088752947370,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088753946543,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088754947120,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088755946474,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088756946372,0,20,1,0,0,0.000000,0.000000,0.000000,55,60,1
1742088757946791,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088758947015,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088759946693,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088760946777,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088761946789,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088762946388,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088763946883,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088764946444,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088765946794,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088766946233,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088767946576,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088768947611,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088769946804,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088770946100,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088771946470,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088772946340,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088773947059,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088774947155,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088775945899,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088776946929,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088777946728,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088778946650,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088779947268,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088780946078,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088781946823,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088782947275,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088783947340,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088784946858,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088785946422,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088786947673,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088787946488,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088788945773,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088789946908,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088790946517,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088791946698,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088792945999,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088793946558,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088794947079,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088795946581,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088796945982,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088797945170,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088798946728,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088799947896,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088800947517,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088801947121,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088802947525,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088803947150,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088804946825,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088805947892,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088806946717,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088807947748,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088808946503,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088809946807,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088810947809,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088811946752,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088812947623,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088813947177,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088814947017,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088815947996,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088816948191,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088817945844,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088818947522,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088819947306,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088820947167,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088821947038,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088822946555,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088823946042,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088824947259,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088825946216,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088826947342,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088827947024,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088828946779,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088829947108,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088830947281,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088831947271,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088832945947,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088833947296,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088834947969,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088835948266,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088836946910,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088837945860,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088838946688,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088839947330,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088840945928,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088841945937,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088842946951,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088843946598,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088844946737,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088845946783,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088846947681,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088847946694,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088848947066,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088849947010,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088850947317,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088851946656,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088852946012,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088853945992,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088854946741,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088855946796,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088856947973,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088857948327,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088858947201,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088859947201,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088860947270,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088861945918,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088862946153,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088863946785,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088864947701,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088865945886,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088866946508,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088867947497,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088868947356,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088869947176,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088870948047,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088871945858,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088872947419,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088873946301,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088874947402,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088875945677,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088876947321,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088877947620,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088878947920,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088879947082,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088880946790,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088881946647,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088882947827,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088883947549,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088884948156,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088885945912,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088886945812,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088887945709,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088888945744,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088889947779,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088890947331,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088891947034,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088892946407,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088893946273,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088894945903,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088895947124,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088896946899,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088897946996,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088898945891,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088899947166,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088900946676,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088901947632,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088902945758,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088903946552,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088904947056,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088905948453,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088906946816,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088907947578,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088908945641,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088909947643,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088910947292,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088911947334,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088912946985,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088913945871,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088914947027,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088915947371,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088916947132,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088917946778,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088918947806,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088919946827,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088920946167,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088921945665,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088922945886,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088923945939,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088924946318,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088925946662,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088926947222,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088927948870,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088928947846,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088929947709,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088930946165,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088931947269,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088932946788,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088933948443,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088934947396,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088935947082,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088936946871,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088937947025,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088938948481,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088939946498,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088940947329,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088941945765,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088942946476,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088943946376,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088944947543,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088945947655,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088946946140,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088947946300,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088948945893,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088949946434,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088950945746,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088951945910,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088952947486,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088953948237,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088954946843,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088955948072,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088956946059,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088957947835,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088958946875,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088959947265,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088960946612,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088961946792,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088962945970,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088963947437,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088964946388,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088965945896,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088966945355,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088967946394,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088968945471,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088969946784,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088970946416,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088971946365,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088972947027,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088973947074,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088974946437,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088975945767,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088976946371,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088977946771,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088978947007,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088979946812,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088980947108,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088981947426,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088982947288,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088983947171,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088984946814,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742088985946130,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742088986947124,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088987945709,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088988947734,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088989946881,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088990947298,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088991946897,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088992946526,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088993947158,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088994946028,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088995947027,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088996946364,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088997946967,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742088998947503,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742088999947724,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089000945765,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089001946416,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089002946839,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089003946968,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089004946727,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089005946871,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089006946333,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089007946634,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089008946471,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089009946584,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089010947536,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089011946870,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089012946730,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089013947235,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089014945629,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089015947229,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089016946653,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089017946801,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089018947221,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089019946190,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089020946785,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089021946633,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089022947473,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089023945958,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089024947677,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089025946956,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089026946059,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742089027946427,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089028946724,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089029947343,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089030946134,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089031947180,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089032947248,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089033946446,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089034946812,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089035946374,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089036946041,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089037945731,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089038945034,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089039946965,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089040947465,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742089041947410,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089042946958,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089043948064,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089044947129,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089045948378,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089046946928,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089047945629,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089048945842,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089049947284,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089050946749,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089051947400,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089052946859,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089053946522,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089054945594,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089055945751,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089056946494,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089057947771,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089058946657,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089059946946,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089060946264,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089061946296,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089062947209,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089063945910,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089064947044,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089065946276,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089066945655,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089067946981,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089068945881,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089069945990,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089070946689,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089071946466,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742089072946560,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089073946739,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089074947073,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089075945724,0,20,1,0,0,0.000000,0.000000,0.000000,65,60,1
1742089076945535,0,20,1,0,0,0.000000,0.000000,0.000000,60,65,1
1742089077945538,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089078947724,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089079948123,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089080948603,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089081947106,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089082946333,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089083947059,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089084948067,0,20,1,0,0,0.000000,0.000000,0.000000,65,65,1
1742089085947312,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089086946758,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
1742089087946325,0,20,1,0,0,0.000000,0.000000,0.000000,60,60,1
